Applicant.ID,Position.Name,Employer.Name,City,State.Name,State.Code,Start.Date,End.Date,Job.Description,Salary,Can.Contact.Employer,Created.At,Updated.At
12082,Intervention Specialist,The Stagecrafters Theater,,,,41883,,"-Teach theater and music via small group and whole group instruction to students with special educational needs
-Monitor student behavior/needs
-Work one-on-one with assigned student",NA,NA,2015-01-12 22:39:50 UTC,2015-01-12 22:39:50 UTC
12082,Graduate Assistant,Cleveland State University,Cleveland,Ohio,OH,41852,,"-Help collect and disperse intern applications for student teachers in the College of Education and Human Services 
-Personally assist and service the director and coordinators in The Office of Field Services 
-Collaborate with university professors and complete assigned projects in the College of Education and Human Services
-Assist student teaching interns with program licensure and certifications questions
-Collect and enter data into FileMaker system
-Assist in writing weekly office newsletter
-Answer phone calls and record messages, concerns, and questions for faculty members and CSU students
-File and organize student files and information",NA,NA,2015-01-12 22:39:50 UTC,2015-01-12 22:39:50 UTC
12082,Classroom Teacher,The HELP Foundation,,,,41791,,"-The HELP Foundation is an extended summer, school year program for students with moderate to profound disabilities 
-Teach via small group and whole group instruction to students with special educational needs
-Create lesson plans, monitor classroom management, collect data and write goals for student IEPs
-Attend professional development sessions
-Assign/grade academic student work.
-Encourage participation among students regarding arts, crafts, and an adapted physical education program",NA,NA,2015-01-12 22:39:50 UTC,2015-01-12 22:39:50 UTC
12082,Fun Bunch Promotional Team Member,Cleveland Indians,Cleveland,Ohio,OH,41122,,"-Assist Marketing Coordinator, Manager of Promotions, Manager of In-Game Entertainment and Mascot Coordinator with the execution of all in-park, plaza entertainment and community appearances during the season and off-season. 
 -Work independently and as part of a team with a positive attitude in front of large audiences.
 -Engaging fans and utilizing specific methods designed by the Cleveland Indians marketing department inside and outside of the ballpark",NA,NA,2015-01-12 22:39:50 UTC,2015-01-12 22:39:50 UTC
12082,Student Teacher,Brunswick City School District,,,,41548,41790,"-Led instruction for 9th, 10th, 11th, & 12th grade students with moderate to profound physical and learning disabilities
-Teach via small group and whole group instruction to students while meeting Ohio State Standards ad Curriculum Requirements 
-Create lesson plans, monitor classroom management, collect data and write goals for student IEPs
-Attend professional development sessions
-Assign/grade academic student work.
-Attend and run student and parent IEP meetings
-Compile student data and report on student progress",NA,NA,2015-01-12 22:39:50 UTC,2015-01-12 22:39:50 UTC
12082,Student Teacher,Cleveland Metropolitan School District,Cleveland,Ohio,OH,41487,41729,"-Led instruction for 6th, 7th, & 8th grade students with moderate to intensive behavioral and emotionally disturbed classifications
-Teach via small group and whole group instruction to students while meeting Ohio State Standards ad Curriculum Requirements 
-Create lesson plans, monitor classroom management, collect data and write goals for student IEPs
-Attend professional development sessions
-Assign/grade academic student work.
-Attend and run student and parent IEP meetings
-Compile student data and report on student progress",NA,NA,2015-01-12 22:39:50 UTC,2015-01-12 22:39:50 UTC
12082,Birthday Hostess/Bounce Leader,The Jump Yard,,,,40603,41394,"-Enthusiastically host, coordinate, and organize birthday party for assigned family and guests
-Monitor/entertain children and party guests
-Wait on and provide food, supplies, and other needs to party guests
-Monitor and tend to children on inflatables
-Enforce safety rules on all rides and inflatables",NA,NA,2015-01-12 22:39:50 UTC,2015-01-12 22:39:50 UTC
12094,NA,"Peacock Engineering Company, LLC",NA,NA,NA,NA,NA,NA,NA,NA,2015-01-13 00:59:51 UTC,2015-01-13 00:59:51 UTC
1210,Part-Time Instructor,PAS Department ~ CSUN,Los Angeles,California,CA,40360,41153,"I was an instructor for Freshman Composition and Cultural Studies. I was responsible for lesson plans and curriculum instruction, management of student portfolios and assigning final grades.",37.95,TRUE,2014-08-15 22:06:02 UTC,2014-08-15 22:06:02 UTC
1210,Currently Unemployed,"California State University, Northridge",Los Angeles,California,CA,40391,41091,Adjunct Professor of Freshman Composition and Cultural Studies,37.95,TRUE,2014-08-15 22:06:02 UTC,2014-08-15 22:06:02 UTC
12100,Fleischman resedent,Junior Senior Life,NA,NA,NA,41334,NA,NA,NA,NA,2015-01-13 01:28:32 UTC,2015-01-13 01:28:32 UTC
12103,Director of Emergency Services,Solutions Counseling,,,,36526,38353,,NA,NA,2015-01-14 02:40:51 UTC,2015-01-14 02:40:51 UTC
12103,Adult Clinical Supervisor,Magellan Health Services,Bethlehem,Pennsylvania,PA,33329,36526,"Mental health clinician and supervisor for adult services, including mental health, drug and alcohol treatment",NA,NA,2015-01-14 02:40:51 UTC,2015-01-14 02:40:51 UTC
12126,Graphic Designer,Spenc Design,NA,NA,NA,40210,NA,"I design Posters, business cards, websites, flyers, 3D models much more.",NA,NA,2015-01-13 08:12:51 UTC,2015-01-13 08:12:51 UTC
12126,Computer Technician,quFire,NA,NA,NA,39814,NA,"Tech guy, that makes sure software is running great",NA,NA,2015-01-13 08:12:51 UTC,2015-01-13 08:12:51 UTC
12126,Computer Technician,Renaissance Academy,NA,NA,NA,39448,NA,"Maintaining the computers
Keeping the computer up-to-date
Helping the staff with the computers",NA,NA,2015-01-13 08:12:51 UTC,2015-01-13 08:12:51 UTC
12131,facility manager,Citibank,massapequa,New York,NY,NA,NA,took care of all citibanks on Long island,NA,FALSE,2015-01-13 14:39:32 UTC,2015-01-13 14:39:32 UTC
12131,lieutenant,NYC fire dept,NYC,New York,NY,NA,NA,fire fighter,NA,FALSE,2015-01-13 14:39:32 UTC,2015-01-13 14:39:32 UTC
12132,Vice president,Consolidated medical services,Ellicott city,Maryland,MD,NA,NA,In charge of all field construction personel,NA,FALSE,2015-01-13 14:22:43 UTC,2015-01-13 14:22:43 UTC
12137,NPI Master Scheduler,Teradyne,North Reading,Massachusetts,MA,,,"Team planning lead for product development in the New Product Introduction group. Integrated with Engineering and Marketing project functions on setting cost and lead time goals and creating new part numbers, BOMs and prototype schedules with contract manufacturers.",NA,NA,2015-01-13 15:14:05 UTC,2015-01-13 15:14:05 UTC
12137,HVM Master Scheduler,Teradyne,North Reading,Massachusetts,MA,,,"Define,establish and maintain Master Production Schedule for both domestic and offshore manufacturing and distribution facilities in High Volume Manufacturing division. Extensive customer support and interface with Sales, Marketing, and Operations regarding quotes, order status and delivery.",NA,NA,2015-01-13 15:14:05 UTC,2015-01-13 15:14:05 UTC
12137,Inventory Analyst (Contractor),Teradyne,North Reading,Massachusetts,MA,41275,41851,"Analyzed 10000+ items identified as excess or obsolete. Considered product discontinuation, forecasted needs, final buys, and worldwide service parts requirements in making final disposition recommendations.",NA,NA,2015-01-13 15:14:05 UTC,2015-01-13 15:14:05 UTC
12137,New Product Planner (Contractor),Teradyne,North Reading,Massachusetts,MA,41000,41274,,NA,NA,2015-01-13 15:14:05 UTC,2015-01-13 15:14:05 UTC
12137,Supply Chain Analyst (Contractor),"Dresser, Inc.",Addison,Texas,TX,40787,40999,"Production Control consulting, including capacity planning and shop floor control.",NA,NA,2015-01-13 15:14:05 UTC,2015-01-13 15:14:05 UTC
12137,New Product Master Scheduler (Contractor),Teradyne,North Reading,Massachusetts,MA,40483,40633,Team planning lead for product development in the New Product Introduction group. Integrate with Engineering and Marketing project functions.Set cost and lead time goals. Create new part numbers and BOMs. Devlop prototype schedules with contract manufacturers.,NA,NA,2015-01-13 15:14:05 UTC,2015-01-13 15:14:05 UTC
12137,Business Analyst  (Contractor),Teradyne,North Reading,Massachusetts,MA,40210,40482,"Master Scheduling consulting, including operations planning and forecast development",NA,NA,2015-01-13 15:14:05 UTC,2015-01-13 15:14:05 UTC
1214,Receptionist / Office Assistant,Lisa Dillon,Inglewood,California,CA,41275,41306,"Greet clients and visitors, make outgoing and receive incoming calls, transferring calls and messages.",8,TRUE,2014-08-15 22:06:03 UTC,2014-08-15 22:06:03 UTC
12144,Photographer,Scott W Baker-NYC Wedding Photographer,Brooklyn,New York,NY,30681,NA,Professional Brooklyn Wedding Photographer.,NA,FALSE,2015-01-13 16:40:13 UTC,2015-01-14 17:45:28 UTC
1216,cleaner,Micheal Jones,Los Angeles,California,CA,41000,41518,I cleaned carpets part time and quit due to relocation,8,FALSE,2014-08-15 22:06:03 UTC,2014-08-15 22:06:03 UTC
1217,Server ,Oakland Airport,Castro Valley,California,CA,41183,41244,"Same as above, that of a server, kitchen and food prep",8,FALSE,2014-08-15 22:06:03 UTC,2014-08-15 22:06:03 UTC
1218,none,none,none,NA,NA,NA,NA,none,NA,FALSE,2014-08-15 22:06:04 UTC,2014-08-15 22:06:04 UTC
1219,Principal Dancer,Armitage Gone! Dance,New York,New York,NY,38093,41380,"1) preparing for performances, by rehearsing and exercising;
2) To take ballet class everyday to keep your brain and body sharp.",25,TRUE,2014-08-15 22:06:04 UTC,2014-08-15 22:06:04 UTC
12193,Sales & Marketing - Home Furnishings Industry,Crate and Barrel,Northbrook,Illinois,IL,36312,,"Furniture Division sales and ..marketing.    Work with some of the country's largest home builders and developers furnishing  model homes and sales offices.
Help customers design aesthetic and attractive interiors via space planning and selection for unique spaces, homes and residences utilizing Crate & Barrel product and furnishings for design and functional appeal.   Work with interior designers on a variety of client projects,  both large and small.  Periodically  work with landscapers in conjunction with then sale of outdoor product and furnishings.",NA,NA,2015-01-13 23:51:39 UTC,2015-01-13 23:51:39 UTC
12193,Director of Corporate Sales,Hork Galleries Ltd,,,,30560,32081,"Business to business marketing and sales development.     Contracted for the placement, display and exhibit of original artworks in commercial spaces.   Wholesaled original art to galleries and collectors in out markets,  to include Canada.   Instituted the company's first art lease vendor program.",NA,NA,2015-01-13 23:51:39 UTC,2015-01-13 23:51:39 UTC
12199,AVP/Account Manager,"Captive Resources, LLC",,,,41487,,,NA,NA,2015-01-14 01:09:15 UTC,2015-01-14 01:09:15 UTC
12199,Regional Underwriting Manager - Northeast Region,HARCO National Insurance Company,Rolling Meadows,Illinois,IL,34851,41486,"Harco National Insurance Company is in a niche market concentrating on meetings the needs of franchised auto and truck dealerships as well as truck leasing and renting operations and affliates.

-Underwrote approximately 80-120 accounts ranging from premiums of
 $10,000 to $750,000.  Underwrote a mutli lines/commercial package policy consisting of property, crime, inland marine, garage, general liability, workers compensation, business auto and umbrella.
-Maintained profitability by evaluating, selecting, pricing and setting conditions for new and renewal accounts
-Protected the company's surplus and assets by securing reinsurance for accounts
-Direct writer working closely with Regional Sales Manager to service customer needs
-Collaborated with other business units to develop new products and create coverage enhancements
-Lead and motivated a cross functional team which provided underwriting, rating, processing, policyholder service and administrative support.",NA,NA,2015-01-14 01:09:15 UTC,2015-01-14 01:09:15 UTC
